id,adcode,country,province,city,district,city_sname,lat,lng,UnrealX,UnrealY,
1105,440307,中国,广东省,深圳市,龙岗区,,22.71991,114.24779,,,
1106,441800,中国,广东省,清远市,,清远,23.7004,113.0301,78100,132390,
1107,441821,中国,广东省,清远市,佛冈县,,23.87921,113.53172,,,
1108,441802,中国,广东省,清远市,清城区,,23.69795,113.06269,,,
1109,441803,中国,广东省,清远市,清新区,,23.73474,113.01658,,,
1110,441881,中国,广东省,清远市,英德市,,24.18572,113.41505,,,
1111,441826,中国,广东省,清远市,连南瑶族自治县,,24.7254,112.28698,,,
1112,441825,中国,广东省,清远市,连山壮族瑶族自治县,,24.57036,112.09348,,,
1113,441882,中国,广东省,清远市,连州市,,24.77998,112.37677,,,
1114,441823,中国,广东省,清远市,阳山县,,24.465,112.64132,,,
1115,440800,中国,广东省,湛江市,,湛江,21.2,110.38,52840,157860,
1116,440883,中国,广东省,湛江市,吴川市,,21.44182,110.77824,,,
1117,440804,中国,广东省,湛江市,坡头区,,21.24475,110.4555,,,
1118,440881,中国,广东省,湛江市,廉江市,,21.60962,110.28625,,,
1119,440825,中国,广东省,湛江市,徐闻县,,20.32652,110.17502,,,
1120,440802,中国,广东省,湛江市,赤坎区,,21.26624,110.36534,,,
1121,440823,中国,广东省,湛江市,遂溪县,,21.37708,110.25006,,,
1122,440882,中国,广东省,湛江市,雷州市,,20.91444,110.09651,,,
1123,440803,中国,广东省,湛江市,霞山区,,21.19169,110.39821,,,
1124,440811,中国,广东省,湛江市,麻章区,,21.26331,110.33427,,,
1125,445100,中国,广东省,潮州市,,潮州,23.68,116.63,113210,131080,
1126,445102,中国,广东省,潮州市,湘桥区,,23.67441,116.62834,,,
1127,445121,中国,广东省,潮州市,潮安县,,23.46244,116.67809,,,
1128,445122,中国,广东省,潮州市,饶平县,,23.66412,117.0039,,,
1129,440400,中国,广东省,珠海市,,珠海,22.2769,113.5678,83760,146280,
1130,440403,中国,广东省,珠海市,斗门区,,22.20907,113.29673,,,
1131,440404,中国,广东省,珠海市,金湾区,,22.14589,113.3642,,,
1132,440402,中国,广东省,珠海市,香洲区,,22.26666,113.54342,,,
1133,441200,中国,广东省,肇庆市,,肇庆,23.0469,112.46528,72610,139130,
1134,441284,中国,广东省,肇庆市,四会市,,23.32743,112.73404,,,
1135,441225,中国,广东省,肇庆市,封开县,,23.42448,111.51196,,,
1136,441223,中国,广东省,肇庆市,广宁县,,23.63493,112.44112,,,
1137,441226,中国,广东省,肇庆市,德庆县,,23.14376,111.78559,,,
1138,441224,中国,广东省,肇庆市,怀集县,,23.91188,112.18454,,,
1139,441202,中国,广东省,肇庆市,端州区,,23.05196,112.48461,,,
1140,441283,中国,广东省,肇庆市,高要市,,23.02581,112.45839,,,
1141,441203,中国,广东省,肇庆市,鼎湖区,,23.15815,112.56706,,,
1142,440900,中国,广东省,茂名市,,茂名,21.9204,110.87,58140,153690,
1143,440983,中国,广东省,茂名市,信宜市,,22.35429,110.9471,,,
1144,440982,中国,广东省,茂名市,化州市,,21.66397,110.63954,,,
1145,440904,中国,广东省,茂名市,电白区,,21.51428,111.01636,,,
1146,440902,中国,广东省,茂名市,茂南区,,21.64109,110.91879,,,
1147,440981,中国,广东省,茂名市,高州市,,21.91812,110.85338,,,
1148,441700,中国,广东省,阳江市,,阳江,21.8504,111.97,68490,151220,
1149,441702,中国,广东省,阳江市,江城区,,21.86182,111.95516,,,
1150,441723,中国,广东省,阳江市,阳东县,,21.86829,112.0067,,,
1151,441781,中国,广东省,阳江市,阳春市,,22.1703,111.79153,,,
1152,441721,中国,广东省,阳江市,阳西县,,21.75229,111.61791,,,
1153,440200,中国,广东省,韶关市,,韶关,24.8,113.58,82920,120660,
1154,440281,中国,广东省,韶关市,乐昌市,,25.13014,113.34746,,,
1155,440232,中国,广东省,韶关市,乳源瑶族自治县,,24.77591,113.27596,,,
1156,440224,中国,广东省,韶关市,仁化县,,25.08566,113.74918,,,
1157,440282,中国,广东省,韶关市,南雄市,,25.11962,114.31084,,,
1158,440222,中国,广东省,韶关市,始兴县,,24.95269,114.06206,,,
1159,440233,中国,广东省,韶关市,新丰县,,24.05959,114.20689,,,
1160,440205,中国,广东省,韶关市,曲江区,,24.6826,113.60458,,,
1161,440203,中国,广东省,韶关市,武江区,,24.79268,113.58771,,,
1162,440204,中国,广东省,韶关市,浈江区,,24.80446,113.61095,,,
1163,440229,中国,广东省,韶关市,翁源县,,24.3502,114.13033,,,
1164,450000,中国,广西壮族自治区,,,,22.821268997908664,108.3345212294372,,,
1165,450500,中国,广西壮族自治区,北海市,,北海,21.4804,109.1,40923,154219,
1166,450521,中国,广西壮族自治区,北海市,合浦县,,21.66089,109.20725,,,
1167,450502,中国,广西壮族自治区,北海市,海城区,,21.47525,109.1175,,,
1168,450512,中国,广西壮族自治区,北海市,铁山港区,,21.52909,109.4216,,,
1169,450503,中国,广西壮族自治区,北海市,银海区,,21.44872,109.13916,,,
1170,450100,中国,广西壮族自治区,南宁市,,南宁,22.82,108.32,31463,140799,
1171,450125,中国,广西壮族自治区,南宁市,上林县,,23.43205,108.60506,,,
1172,450102,中国,广西壮族自治区,南宁市,兴宁区,,22.85429,108.36836,,,
1173,450126,中国,广西壮族自治区,南宁市,宾阳县,,23.21768,108.8103,,,
1174,450127,中国,广西壮族自治区,南宁市,横县,,22.67999,109.26147,,,
1175,450122,中国,广西壮族自治区,南宁市,武鸣县,,23.15866,108.27461,,,
1176,450105,中国,广西壮族自治区,南宁市,江南区,,22.78121,108.27331,,,
1177,450108,中国,广西壮族自治区,南宁市,良庆区,,22.75619,108.32082,,,
1178,450107,中国,广西壮族自治区,南宁市,西乡塘区,,22.83393,108.31343,,,
1179,450109,中国,广西壮族自治区,南宁市,邕宁区,,22.75837,108.48737,,,
1180,450123,中国,广西壮族自治区,南宁市,隆安县,,23.16589,107.6961,,,
1181,450103,中国,广西壮族自治区,南宁市,青秀区,,22.78658,108.49693,,,
1182,450124,中国,广西壮族自治区,南宁市,马山县,,23.70817,108.17702,,,
1183,451400,中国,广西壮族自治区,崇左市,,崇左,22.40566,107.35325,22363,145199,
1184,451481,中国,广西壮族自治区,崇左市,凭祥市,,22.09439,106.76649,,,
1185,451424,中国,广西壮族自治区,崇左市,大新县,,22.8304,107.20124,,,
1186,451425,中国,广西壮族自治区,崇左市,天等县,,23.08134,107.14363,,,
1187,451422,中国,广西壮族自治区,崇左市,宁明县,,22.14016,107.07673,,,
1188,451421,中国,广西壮族自治区,崇左市,扶绥县,,22.63497,107.90411,,,
1189,451402,中国,广西壮族自治区,崇左市,江洲区,,22.40566,107.35325,,,
1190,451423,中国,广西壮族自治区,崇左市,龙州县,,22.34262,106.85455,,,
1191,451300,中国,广西壮族自治区,来宾市,,来宾,23.72742,109.23462,40033,131099,
1192,451302,中国,广西壮族自治区,来宾市,兴宾区,,23.72742,109.23462,,,
1193,451381,中国,广西壮族自治区,来宾市,合山市,,23.8066,108.88611,,,
1194,451321,中国,广西壮族自治区,来宾市,忻城县,,24.06617,108.66575,,,
1195,451323,中国,广西壮族自治区,来宾市,武宣县,,23.59414,109.66325,,,
1196,451322,中国,广西壮族自治区,来宾市,象州县,,23.97374,109.70526,,,
1197,451324,中国,广西壮族自治区,来宾市,金秀瑶族自治县,,24.13039,110.18942,,,
1198,450200,中国,广西壮族自治区,柳州市,,柳州,24.28,109.25,41693,125109,
1199,450226,中国,广西壮族自治区,柳州市,三江侗族自治县,,25.78314,109.60788,,,
1200,450202,中国,广西壮族自治区,柳州市,城中区,,24.33941,109.44626,,,
1201,450205,中国,广西壮族自治区,柳州市,柳北区,,24.36259,109.40209,,,
1202,450204,中国,广西壮族自治区,柳州市,柳南区,,24.33599,109.3859,,,
1203,450222,中国,广西壮族自治区,柳州市,柳城县,,24.65058,109.24468,,,
1204,450221,中国,广西壮族自治区,柳州市,柳江县,,24.25465,109.32672,,,
1205,450224,中国,广西壮族自治区,柳州市,融安县,,25.22467,109.39764,,,
1206,450225,中国,广西壮族自治区,柳州市,融水苗族自治县,,25.06629,109.25636,,,
1207,450203,中国,广西壮族自治区,柳州市,鱼峰区,,24.28154,109.44726,,,
1208,450223,中国,广西壮族自治区,柳州市,鹿寨县,,24.47308,109.75179,,,
1209,450300,中国,广西壮族自治区,桂林市,,桂林,25.28,110.28,48363,115759,
1210,450305,中国,广西壮族自治区,桂林市,七星区,,25.25235,110.31771,,,
1211,450322,中国,广西壮族自治区,桂林市,临桂县,,25.23868,110.2124,,,
1212,450324,中国,广西壮族自治区,桂林市,全州县,,25.92861,111.07304,,,
1213,450325,中国,广西壮族自治区,桂林市,兴安县,,25.61169,110.67147,,,
1214,450303,中国,广西壮族自治区,桂林市,叠彩区,,25.31402,110.30188,,,
1215,450330,中国,广西壮族自治区,桂林市,平乐县,,24.63325,110.64322,,,
1216,450332,中国,广西壮族自治区,桂林市,恭城瑶族自治县,,24.83135,110.82835,,,
1217,450326,中国,广西壮族自治区,桂林市,永福县,,24.98001,109.98318,,,
1218,450327,中国,广西壮族自治区,桂林市,灌阳县,,25.48932,111.16083,,,
1219,450323,中国,广西壮族自治区,桂林市,灵川县,,25.4097,110.32552,,,
1220,450302,中国,广西壮族自治区,桂林市,秀峰区,,25.28131,110.28903,,,
1221,450331,中国,广西壮族自治区,桂林市,荔浦县,,24.48785,110.39508,,,
1222,450304,中国,广西壮族自治区,桂林市,象山区,,25.26159,110.2811,,,
1223,450329,中国,广西壮族自治区,桂林市,资源县,,26.04241,110.65259,,,
1224,450321,中国,广西壮族自治区,桂林市,阳朔县,,24.77843,110.49663,,,
1225,450311,中国,广西壮族自治区,桂林市,雁山区,,25.06039,110.30914,,,
1226,450328,中国,广西壮族自治区,桂林市,龙胜各族自治县,,25.79809,110.01149,,,
1227,450400,中国,广西壮族自治区,梧州市,,梧州,23.48,111.32,59763,133569,
1228,450403,中国,广西壮族自治区,梧州市,万秀区,,23.47303,111.32033,,,
1229,450481,中国,广西壮族自治区,梧州市,岑溪市,,22.91828,110.9949,,,
1230,450421,中国,广西壮族自治区,梧州市,苍梧县,,23.84232,111.54488,,,
1231,450423,中国,广西壮族自治区,梧州市,蒙山县,,24.19355,110.52492,,,
1232,450422,中国,广西壮族自治区,梧州市,藤县,,23.37497,110.91497,,,
1233,450405,中国,广西壮族自治区,梧州市,长洲区,,23.48555,111.27466,,,
1234,450406,中国,广西壮族自治区,梧州市,龙圩区,,23.41513,111.24752,,,
1235,451200,中国,广西壮族自治区,河池市,,河池,23.0965,109.6091,35073,123879,
1236,451224,中国,广西壮族自治区,河池市,东兰县,,24.51072,107.37421,,,
1237,451223,中国,广西壮族自治区,河池市,凤山县,,24.54699,107.04221,,,
1238,451221,中国,广西壮族自治区,河池市,南丹县,,24.97535,107.54224,,,
1239,451229,中国,广西壮族自治区,河池市,大化瑶族自治县,,23.7364,107.99814,,,
1240,451222,中国,广西壮族自治区,河池市,天峨县,,24.99911,107.17372,,,
1241,451281,中国,广西壮族自治区,河池市,宜州市,,24.48513,108.63656,,,
1242,451227,中国,广西壮族自治区,河池市,巴马瑶族自治县,,24.14108,107.25965,,,
1243,451226,中国,广西壮族自治区,河池市,环江毛南族自治县,,24.82601,108.2583,,,
1244,451225,中国,广西壮族自治区,河池市,罗城仫佬族自治县,,24.77739,108.90465,,,
1245,451228,中国,广西壮族自治区,河池市,都安瑶族自治县,,23.93122,108.10555,,,
1246,451202,中国,广西壮族自治区,河池市,金城江区,,24.68983,108.03719,,,
1247,450900,中国,广西壮族自治区,玉林市,,玉林,22.63,110.15,49183,142489,
1248,450924,中国,广西壮族自治区,玉林市,兴业县,,22.73636,109.87517,,,
1249,450981,中国,广西壮族自治区,玉林市,北流市,,22.70837,110.35426,,,
1250,450923,中国,广西壮族自治区,玉林市,博白县,,22.27306,109.97627,,,
1251,450921,中国,广西壮族自治区,玉林市,容县,,22.85783,110.55786,,,
1252,450902,中国,广西壮族自治区,玉林市,玉州区,,22.62811,110.15133,,,
1253,450903,中国,广西壮族自治区,玉林市,福绵区,,22.57957,110.05125,,,
1254,450922,中国,广西壮族自治区,玉林市,陆川县,,22.32109,110.26413,,,
1255,451000,中国,广西壮族自治区,百色市,,百色,23.90115,106.61897,15053,129089,
1256,451028,中国,广西壮族自治区,百色市,乐业县,,24.78583,106.56163,,,
1257,451027,中国,广西壮族自治区,百色市,凌云县,,24.34751,106.56159,,,
1258,451002,中国,广西壮族自治区,百色市,右江区,,23.90115,106.61897,,,
1259,451023,中国,广西壮族自治区,百色市,平果县,,23.32934,107.58988,,,
1260,451024,中国,广西壮族自治区,百色市,德保县,,23.3234,106.6155,,,
1261,451022,中国,广西壮族自治区,百色市,田东县,,23.59724,107.12608,,,
1262,451029,中国,广西壮族自治区,百色市,田林县,,24.29438,106.22852,,,
1263,451021,中国,广西壮族自治区,百色市,田阳县,,23.73567,106.91567,,,
1264,451030,中国,广西壮族自治区,百色市,西林县,,24.48957,105.09383,,,
1265,451026,中国,广西壮族自治区,百色市,那坡县,,23.3871,105.83349,,,
1266,451031,中国,广西壮族自治区,百色市,隆林各族自治县,,24.77066,105.34389,,,
1267,451025,中国,广西壮族自治区,百色市,靖西县,,23.13402,106.41769,,,
1268,450800,中国,广西壮族自治区,贵港市,,贵港,23.11084,109.57339,43723,137669,
1269,450821,中国,广西壮族自治区,贵港市,平南县,,23.53919,110.39215,,,
1270,450881,中国,广西壮族自治区,贵港市,桂平市,,23.3941,110.07901,,,
1271,450802,中国,广西壮族自治区,贵港市,港北区,,23.11084,109.57339,,,
1272,450803,中国,广西壮族自治区,贵港市,港南区,,23.07504,109.59996,,,
1273,450804,中国,广西壮族自治区,贵港市,覃塘区,,23.12718,109.45269,,,
1274,451100,中国,广西壮族自治区,贺州市,,贺州,24.41175,111.55197,62243,123829,
1275,451102,中国,广西壮族自治区,贺州市,八步区,,24.41175,111.55197,,,
1276,451123,中国,广西壮族自治区,贺州市,富川瑶族自治县,,24.81433,111.27753,,,
1277,451121,中国,广西壮族自治区,贺州市,昭平县,,24.16947,110.81137,,,
1278,451122,中国,广西壮族自治区,贺州市,钟山县,,24.5264,111.30278,,,
1279,450700,中国,广西壮族自治区,钦州市,,钦州,21.9504,108.62,34823,149769,
1280,450722,中国,广西壮族自治区,钦州市,浦北县,,22.27152,109.55698,,,
1281,450721,中国,广西壮族自治区,钦州市,灵山县,,22.4165,109.29094,,,
1282,450703,中国,广西壮族自治区,钦州市,钦北区,,22.17075,108.57324,,,
1283,450702,中国,广西壮族自治区,钦州市,钦南区,,21.93854,108.6569,,,
1284,450600,中国,广西壮族自治区,防城港市,,防城港,21.76913,108.35342,31993,152279,
1285,450621,中国,广西壮族自治区,防城港市,上思县,,22.1537,107.98362,,,
1286,450681,中国,广西壮族自治区,防城港市,东兴市,,21.54792,107.97188,,,
1287,450602,中国,广西壮族自治区,防城港市,港口区,,21.64348,108.38012,,,
1288,450603,中国,广西壮族自治区,防城港市,防城区,,21.76913,108.35342,,,
1289,650000,中国,新疆维吾尔自治区,,,,43.79923810128996,87.63347320573824,,,
1290,659005,中国,新疆维吾尔自治区,北屯市,,北屯,47.36327,87.80014,-110750,-135690,
1291,659007,中国,新疆维吾尔自治区,双河市,,双河,44.84418,82.35501,-150590,-118970,
1292,659008,中国,新疆维吾尔自治区,可克达拉市,,可克达拉,43.94799,81.04476,-167550,-117880,
1293,659006,中国,新疆维吾尔自治区,铁门关市,,铁门关,41.86868,85.67583,-136600,-81370,
1294,650100,中国,新疆维吾尔自治区,乌鲁木齐市,,乌鲁木齐,43.805,87.575,-118460,-100310,
1295,650121,中国,新疆维吾尔自治区,乌鲁木齐市,乌鲁木齐县,,43.47129,87.40931,,,
1296,650102,中国,新疆维吾尔自治区,乌鲁木齐市,天山区,,43.79547,87.63356,,,
1297,650106,中国,新疆维吾尔自治区,乌鲁木齐市,头屯河区,,43.87711,87.42812,,,
1298,650104,中国,新疆维吾尔自治区,乌鲁木齐市,新市区,,43.84367,87.574,,,
1299,650105,中国,新疆维吾尔自治区,乌鲁木齐市,水磨沟区,,43.83244,87.64248,,,
1300,650103,中国,新疆维吾尔自治区,乌鲁木齐市,沙依巴克区,,43.80095,87.59811,,,
1301,650109,中国,新疆维吾尔自治区,乌鲁木齐市,米东区,,43.97365,87.65591,,,
1302,650107,中国,新疆维吾尔自治区,乌鲁木齐市,达坂城区,,43.36378,88.31104,,,
1303,659004,中国,新疆维吾尔自治区,五家渠市,,五家渠,44.16799,87.54017,-118060,-108980,
1304,654000,中国,新疆维吾尔自治区,伊犁哈萨克自治州,,伊犁,43.91689,81.32416,-163130,-113330,
1305,654021,中国,新疆维吾尔自治区,伊犁哈萨克自治州,伊宁县,,43.9095,81.27725,,,
1306,654002,中国,新疆维吾尔自治区,伊犁哈萨克自治州,伊宁市,,43.9095,81.27725,,,
1307,654003,中国,新疆维吾尔自治区,伊犁哈萨克自治州,奎屯市,,44.42689,84.90167,,,
1308,654022,中国,新疆维吾尔自治区,伊犁哈萨克自治州,察布查尔锡伯自治县,,43.84072,81.15128,,,
