,from_province,to_province,time,quantity,from_lat,to_lat,from_lon,to_lon
22183,福建,宁夏回族自治区,2020-01-31,3.8090736,37.3907075,25.937541250000002,106.78475999999998,119.11957124999998
22184,福建,宁夏回族自治区,2020-02-01,5.696341200000002,37.186879999999995,25.808366666666668,106.63921999999997,118.97737333333333
22185,福建,宁夏回族自治区,2020-02-02,8.07732,37.79566099999999,25.668419,106.80739199999998,118.944595
22186,福建,安徽,2020-01-01,318.86456760000016,32.070483448275866,25.865122413793102,117.89690844827592,118.97710327586213
22187,福建,安徽,2020-01-02,431.9487972,32.225852321428576,25.904503392857144,117.85659535714292,119.00650910714292
22188,福建,安徽,2020-01-03,571.2468624,31.82419431034483,25.91676293103449,117.96394120689664,118.89438017241383
22189,福建,安徽,2020-01-04,580.8806784,32.01814644067797,25.913624406779668,117.891996101695,118.92584000000005
22190,福建,安徽,2020-01-05,560.2463495999998,32.14647912280702,25.88405578947368,117.81605947368426,119.05922859649128
22191,福建,安徽,2020-01-06,577.7204148,32.03728724137931,25.825744310344827,117.8886341379311,118.93747793103455
22192,福建,安徽,2020-01-07,517.511106,32.13967115384616,25.832558846153837,117.84530307692314,118.9936767307693
22193,福建,安徽,2020-01-08,600.1787988000001,31.94063912280702,25.93305894736842,117.94115070175444,118.97531859649126
22194,福建,安徽,2020-01-09,692.5218767999999,32.03534396551724,25.775929482758627,117.85371706896558,118.94167517241387
22195,福建,安徽,2020-01-10,547.4266092,32.01673384615385,25.882051153846152,117.87963730769235,118.97042730769236
22196,福建,安徽,2020-01-11,556.5864132000002,31.930187777777775,25.940462037037033,117.87132611111116,119.00688074074078
22197,福建,安徽,2020-01-12,513.1402488,31.945678076923077,25.779598461538455,117.88153750000006,118.91330519230772
22198,福建,安徽,2020-01-13,585.2769696,32.09546807017544,25.751449649122804,117.89305017543866,118.93509526315792
22199,福建,安徽,2020-01-14,604.581732,32.119734912280705,25.73129280701754,117.72482877192991,118.99816263157899
22200,福建,安徽,2020-01-15,685.2493079999998,32.25004771929824,25.952755087719297,117.72608912280705,119.0593754385965
22201,福建,安徽,2020-01-16,755.3466107999998,32.21428229508198,25.92353934426229,117.6942450819673,118.95712344262297
22202,福建,安徽,2020-01-17,710.3610576000002,32.16050406779661,26.11473593220339,117.73029864406784,119.10551559322036
22203,福建,安徽,2020-01-18,776.5356924000001,32.20470158730159,25.92332650793651,117.76461984126989,119.0725244444445
22204,福建,安徽,2020-01-19,729.9754020000001,32.49260525423729,25.872242542372877,117.55803338983058,119.00110728813564
22205,福建,安徽,2020-01-20,782.5029623999995,32.29328462686567,25.84546044776119,117.70086731343291,118.97110507462689
