,day,susceptics,exposed,infected,recover,province_y,province_en
8011,258,196544,370,2253,24670831,新疆维吾尔自治区,Xinjiang
8012,258,549509,115,761,79959613,江苏省,Jiangsu
8013,258,257764,22,154,46222059,江西省,Jiangxi
8014,258,510922,130,863,75048083,河北省,Hebei
8015,258,627256,54,356,95422331,河南省,Henan
8016,258,410552,86,562,56958797,浙江省,Zhejiang
8017,258,69169,17,109,9270703,海南省,Hainan
8018,258,396304,5,28,58773661,湖北省,Hubei
8019,258,424978,32,212,68564777,湖南省,Hunan
8020,258,195715,164,1039,26173080,甘肃省,Gansu
8021,258,284116,57,373,39125452,福建省,Fujian
8022,258,26970,31,195,3412801,西藏自治区,Tibet
8023,258,243087,68,453,35756390,贵州省,Guizhou
8024,258,327331,328,2058,43260281,辽宁省,Liaoning
8025,258,186965,12,82,30832938,重庆声,Chongqing
8026,258,273581,44,282,38366091,陕西省,Shaanxi
8027,258,46233,77,480,5983208,青海省,Qinghai
8028,258,279803,208,1319,37448668,黑龙江省,Heilongjiang
8029,259,148457,18,123,24091401,上海市,Shanghai
8030,259,358194,157,998,47940649,云南省,Yunnan
8031,259,182850,162,1043,25155942,内蒙古自治区,Inner Mongolia
8032,259,116529,12,86,21423370,北京市,Beijing
8033,259,199345,311,1963,26838379,吉林省,Jilin
8034,259,574299,104,686,82834909,四川省,Sichuan
8035,259,101576,23,156,15498243,天津市,Tianjin
8036,259,50203,43,275,6829478,宁夏回族自治区,Ningxia
8037,259,363802,39,275,62875882,安徽省,Anhui
8038,259,739114,301,1923,99728661,山东省,Shandong
8039,259,269668,115,741,36909474,山西省,Shanxi
8040,259,860965,176,1110,112597748,广东省,Guangdong
8041,259,290028,59,418,48969493,广西壮族自治区,Guangxi
8042,259,196533,328,2002,24671135,新疆维吾尔自治区,Xinjiang
8043,259,549506,102,675,79959716,江苏省,Jiangsu
8044,259,257763,19,136,46222079,江西省,Jiangxi
8045,259,510918,115,765,75048200,河北省,Hebei
8046,259,627254,48,316,95422380,河南省,Henan
8047,259,410550,77,498,56958873,浙江省,Zhejiang
8048,259,69169,15,97,9270717,海南省,Hainan
8049,259,396304,5,25,58773665,湖北省,Hubei
8050,259,424977,28,188,68564805,湖南省,Hunan
8051,259,195710,146,922,26173220,甘肃省,Gansu
8052,259,284114,51,331,39125502,福建省,Fujian
8053,259,26969,28,173,3412828,西藏自治区,Tibet
8054,259,243085,60,402,35756451,贵州省,Guizhou
8055,259,327321,291,1827,43260559,辽宁省,Liaoning
8056,259,186965,11,73,30832949,重庆声,Chongqing
8057,259,273580,39,250,38366129,陕西省,Shaanxi
8058,259,46230,68,427,5983272,青海省,Qinghai
8059,259,279796,185,1171,37448846,黑龙江省,Heilongjiang
8060,260,148456,15,109,24091418,上海市,Shanghai
8061,260,358189,139,886,47940784,云南省,Yunnan
8062,260,182846,144,925,25156083,内蒙古自治区,Inner Mongolia
8063,260,116529,11,76,21423382,北京市,Beijing
8064,260,199335,275,1743,26838644,吉林省,Jilin
8065,260,574296,92,608,82835001,四川省,Sichuan
8066,260,101575,20,139,15498264,天津市,Tianjin
8067,260,50201,38,244,6829515,宁夏回族自治区,Ningxia
8068,260,363801,34,243,62875919,安徽省,Anhui
8069,260,739105,267,1706,99728920,山东省,Shandong
8070,260,269664,102,658,36909574,山西省,Shanxi
8071,260,860959,156,985,112597898,广东省,Guangdong
8072,260,290027,52,370,48969549,广西壮族自治区,Guangxi
8073,260,196523,291,1778,24671406,新疆维吾尔自治区,Xinjiang
8074,260,549503,90,598,79959807,江苏省,Jiangsu
8075,260,257763,17,120,46222098,江西省,Jiangxi
8076,260,510915,102,678,75048303,河北省,Hebei
8077,260,627253,43,280,95422422,河南省,Henan
8078,260,410548,68,442,56958941,浙江省,Zhejiang
8079,260,69168,13,86,9270731,海南省,Hainan
8080,260,396304,4,22,58773668,湖北省,Hubei
8081,260,424976,25,166,68564831,湖南省,Hunan
8082,260,195706,129,818,26173345,甘肃省,Gansu
8083,260,284113,45,293,39125547,福建省,Fujian
8084,260,26968,25,154,3412851,西藏自治区,Tibet
8085,260,243083,53,356,35756506,贵州省,Guizhou
8086,260,327312,258,1622,43260806,辽宁省,Liaoning
8087,260,186965,9,64,30832959,重庆声,Chongqing
8088,260,273579,34,222,38366163,陕西省,Shaanxi
8089,260,46228,61,379,5983330,青海省,Qinghai
8090,260,279791,164,1039,37449004,黑龙江省,Heilongjiang
8091,261,148456,14,96,24091432,上海市,Shanghai
8092,261,358185,123,786,47940904,云南省,Yunnan
8093,261,182841,128,821,25156208,内蒙古自治区,Inner Mongolia
8094,261,116528,10,68,21423393,北京市,Beijing
8095,261,199327,244,1547,26838880,吉林省,Jilin
8096,261,574294,82,539,82835084,四川省,Sichuan
8097,261,101575,18,123,15498283,天津市,Tianjin
8098,261,50200,33,216,6829548,宁夏回族自治区,Ningxia
8099,261,363800,30,215,62875952,安徽省,Anhui
8100,261,739097,236,1514,99729151,山东省,Shandong
8101,261,269661,90,583,36909663,山西省,Shanxi
8102,261,860955,138,874,112598031,广东省,Guangdong
8103,261,290025,46,327,48969599,广西壮族自治区,Guangxi
8104,261,196514,258,1580,24671646,新疆维吾尔自治区,Xinjiang
8105,261,549500,80,530,79959888,江苏省,Jiangsu
8106,261,257762,15,107,46222114,江西省,Jiangxi
8107,261,510912,90,601,75048395,河北省,Hebei
8108,261,627252,38,249,95422460,河南省,Henan
8109,261,410546,60,392,56959000,浙江省,Zhejiang
8110,261,69168,12,76,9270742,海南省,Hainan
8111,261,396304,4,20,58773671,湖北省,Hubei
8112,261,424975,22,147,68564853,湖南省,Hunan
8113,261,195702,114,726,26173456,甘肃省,Gansu
8114,261,284111,40,260,39125587,福建省,Fujian
8115,261,26968,22,136,3412872,西藏自治区,Tibet
8116,261,243082,47,316,35756554,贵州省,Guizhou
8117,261,327305,228,1440,43261025,辽宁省,Liaoning
8118,261,186964,8,57,30832968,重庆声,Chongqing
8119,261,273578,30,197,38366193,陕西省,Shaanxi
8120,261,46227,54,336,5983381,青海省,Qinghai
8121,261,279786,145,922,37449145,黑龙江省,Heilongjiang
8122,262,148455,12,85,24091445,上海市,Shanghai
8123,262,358182,109,697,47941010,云南省,Yunnan
8124,262,182838,113,728,25156319,内蒙古自治区,Inner Mongolia
8125,262,116528,8,60,21423402,北京市,Beijing
8126,262,199320,216,1373,26839089,吉林省,Jilin
8127,262,574291,72,478,82835156,四川省,Sichuan
8128,262,101574,16,109,15498300,天津市,Tianjin
8129,262,50199,30,192,6829578,宁夏回族自治区,Ningxia
8130,262,363799,27,191,62875981,安徽省,Anhui
8131,262,739090,210,1343,99729355,山东省,Shandong
8132,262,269659,80,518,36909742,山西省,Shanxi
8133,262,860950,123,776,112598149,广东省,Guangdong
8134,262,290024,41,290,48969644,广西壮族自治区,Guangxi
8135,262,196506,229,1403,24671859,新疆维吾尔自治区,Xinjiang
8136,262,549498,71,470,79959959,江苏省,Jiangsu
8137,262,257762,13,94,46222129,江西省,Jiangxi
8138,262,510909,80,533,75048476,河北省,Hebei
8139,262,627250,33,220,95422494,河南省,Henan
8140,262,410544,53,348,56959053,浙江省,Zhejiang
8141,262,69168,10,68,9270753,海南省,Hainan
8142,262,396304,3,18,58773674,湖北省,Hubei
8143,262,424975,19,131,68564873,湖南省,Hunan
8144,262,195698,101,645,26173554,甘肃省,Gansu
8145,262,284110,35,231,39125622,福建省,Fujian
8146,262,26967,19,121,3412891,西藏自治区,Tibet
8147,262,243080,42,280,35756596,贵州省,Guizhou
8148,262,327298,203,1278,43261220,辽宁省,Liaoning
8149,262,186964,7,51,30832976,重庆声,Chongqing
8150,262,273577,27,175,38366219,陕西省,Shaanxi
8151,262,46225,48,299,5983427,青海省,Qinghai
8152,262,279782,129,818,37449269,黑龙江省,Heilongjiang
8153,263,148455,11,75,24091457,上海市,Shanghai
8154,263,358178,97,619,47941104,云南省,Yunnan
8155,263,182834,100,646,25156417,内蒙古自治区,Inner Mongolia
8156,263,116528,7,53,21423410,北京市,Beijing
8157,263,199314,192,1218,26839274,吉林省,Jilin
8158,263,574289,64,424,82835221,四川省,Sichuan
8159,263,101574,14,96,15498314,天津市,Tianjin
8160,263,50198,26,170,6829603,宁夏回族自治区,Ningxia
8161,263,363798,24,169,62876007,安徽省,Anhui
8162,263,739084,186,1192,99729537,山东省,Shandong
8163,263,269656,71,459,36909812,山西省,Shanxi
8164,263,860947,109,689,112598254,广东省,Guangdong
8165,263,290023,36,256,48969683,广西壮族自治区,Guangxi
8166,263,196500,203,1247,24672049,新疆维吾尔自治区,Xinjiang
8167,263,549496,62,417,79960023,江苏省,Jiangsu
8168,263,257761,12,84,46222141,江西省,Jiangxi
8169,263,510907,71,473,75048548,河北省,Hebei
8170,263,627249,30,195,95422524,河南省,Henan
8171,263,410542,47,308,56959100,浙江省,Zhejiang
8172,263,69167,9,60,9270762,海南省,Hainan
8173,263,396304,3,16,58773676,湖北省,Hubei
8174,263,424974,17,116,68564891,湖南省,Hunan
8175,263,195695,90,572,26173641,甘肃省,Gansu
8176,263,284109,31,205,39125653,福建省,Fujian
8177,263,26966,17,108,3412907,西藏自治区,Tibet
8178,263,243079,37,248,35756634,贵州省,Guizhou
8179,263,327292,180,1134,43261392,辽宁省,Liaoning
8180,263,186964,6,45,30832983,重庆声,Chongqing
8181,263,273576,24,155,38366243,陕西省,Shaanxi
8182,263,46224,42,265,5983467,青海省,Qinghai
8183,263,279778,114,726,37449380,黑龙江省,Heilongjiang
8184,264,148455,9,67,24091467,上海市,Shanghai
8185,264,358176,86,549,47941188,云南省,Yunnan
8186,264,182831,89,573,25156505,内蒙古自治区,Inner Mongolia
8187,264,116528,6,47,21423417,北京市,Beijing
8188,264,199308,170,1081,26839439,吉林省,Jilin
8189,264,574287,57,376,82835278,四川省,Sichuan
8190,264,101573,12,85,15498327,天津市,Tianjin
8191,264,50197,23,151,6829627,宁夏回族自治区,Ningxia
8192,264,363798,21,149,62876030,安徽省,Anhui
8193,264,739078,165,1058,99729698,山东省,Shandong
8194,264,269654,63,407,36909874,山西省,Shanxi
8195,264,860943,96,611,112598347,广东省,Guangdong
8196,264,290022,32,227,48969718,广西壮族自治区,Guangxi
8197,264,196493,180,1107,24672217,新疆维吾尔自治区,Xinjiang
8198,264,549494,55,369,79960079,江苏省,Jiangsu
8199,264,257761,10,74,46222153,江西省,Jiangxi
8200,264,510905,63,419,75048612,河北省,Hebei
8201,264,627249,26,173,95422550,河南省,Henan
8202,264,410541,42,273,56959142,浙江省,Zhejiang
8203,264,69167,8,53,9270770,海南省,Hainan
8204,264,396303,2,14,58773678,湖北省,Hubei
8205,264,424974,15,103,68564907,湖南省,Hunan
8206,264,195693,80,508,26173718,甘肃省,Gansu
8207,264,284108,28,181,39125681,福建省,Fujian
8208,264,26966,15,95,3412922,西藏自治区,Tibet
8209,264,243078,32,220,35756668,贵州省,Guizhou
8210,264,327286,159,1007,43261545,辽宁省,Liaoning
8211,264,186964,6,40,30832989,重庆声,Chongqing
8212,264,273575,21,137,38366264,陕西省,Shaanxi
8213,264,46222,37,235,5983503,青海省,Qinghai
8214,264,279774,101,645,37449478,黑龙江省,Heilongjiang
8215,265,148455,8,59,24091476,上海市,Shanghai
8216,265,358173,76,487,47941262,云南省,Yunnan
8217,265,182829,79,508,25156582,内蒙古自治区,Inner Mongolia
8218,265,116527,6,42,21423424,北京市,Beijing
8219,265,199303,151,960,26839585,吉林省,Jilin
8220,265,574286,50,333,82835329,四川省,Sichuan
8221,265,101573,11,75,15498339,天津市,Tianjin
8222,265,50197,20,134,6829647,宁夏回族自治区,Ningxia
8223,265,363797,18,132,62876050,安徽省,Anhui
8224,265,739073,146,938,99729840,山东省,Shandong
8225,265,269652,56,361,36909929,山西省,Shanxi
8226,265,860941,85,543,112598429,广东省,Guangdong
8227,265,290021,28,201,48969748,广西壮族自治区,Guangxi
8228,265,196488,160,984,24672367,新疆维吾尔自治区,Xinjiang
8229,265,549493,49,327,79960129,江苏省,Jiangsu
8230,265,257761,9,65,46222163,江西省,Jiangxi
8231,265,510903,55,371,75048669,河北省,Hebei
8232,265,627248,23,154,95422574,河南省,Henan
8233,265,410540,37,242,56959179,浙江省,Zhejiang
8234,265,69167,7,47,9270777,海南省,Hainan
8235,265,396303,2,12,58773680,湖北省,Hubei
8236,265,424973,13,91,68564920,湖南省,Hunan
8237,265,195690,71,451,26173787,甘肃省,Gansu
8238,265,284107,24,161,39125705,福建省,Fujian
8239,265,26965,13,85,3412935,西藏自治区,Tibet
8240,265,243077,29,195,35756698,贵州省,Guizhou
8241,265,327282,141,894,43261681,辽宁省,Liaoning
8242,265,186964,5,35,30832994,重庆声,Chongqing
8243,265,273575,19,122,38366283,陕西省,Shaanxi
8244,265,46221,33,209,5983535,青海省,Qinghai
8245,265,279771,90,572,37449565,黑龙江省,Heilongjiang
8246,266,148454,7,52,24091484,上海市,Shanghai
8247,266,358171,67,432,47941328,云南省,Yunnan
8248,266,182826,70,451,25156651,内蒙古自治区,Inner Mongolia
8249,266,116527,5,37,21423429,北京市,Beijing
8250,266,199299,133,852,26839714,吉林省,Jilin
8251,266,574284,44,295,82835374,四川省,Sichuan
8252,266,101573,9,67,15498349,天津市,Tianjin
8253,266,50196,18,119,6829665,宁夏回族自治区,Ningxia
8254,266,363797,16,117,62876068,安徽省,Anhui
8255,266,739069,129,833,99729967,山东省,Shandong
8256,266,269651,49,320,36909978,山西省,Shanxi
8257,266,860938,76,481,112598503,广东省,Guangdong
8258,266,290020,25,178,48969775,广西壮族自治区,Guangxi
8259,266,196483,142,874,24672499,新疆维吾尔自治区,Xinjiang
8260,266,549491,43,290,79960173,江苏省,Jiangsu
8261,266,257760,8,58,46222172,江西省,Jiangxi
8262,266,510901,49,329,75048719,河北省,Hebei
8263,266,627247,20,136,95422594,河南省,Henan
8264,266,410538,33,215,56959212,浙江省,Zhejiang
8265,266,69166,6,42,9270784,海南省,Hainan
8266,266,396303,2,11,58773682,湖北省,Hubei
8267,266,424973,12,81,68564933,湖南省,Hunan
8268,266,195688,63,400,26173848,甘肃省,Gansu
8269,266,284106,22,143,39125727,福建省,Fujian
8270,266,26965,12,75,3412946,西藏自治区,Tibet
8271,266,243076,25,173,35756724,贵州省,Guizhou
8272,266,327277,125,793,43261802,辽宁省,Liaoning
8273,266,186963,4,31,30832999,重庆声,Chongqing
8274,266,273574,17,108,38366299,陕西省,Shaanxi
8275,266,46220,29,185,5983563,青海省,Qinghai
8276,266,279769,79,508,37449642,黑龙江省,Heilongjiang
8277,267,148454,6,46,24091491,上海市,Shanghai
8278,267,358169,60,384,47941386,云南省,Yunnan
8279,267,182824,62,400,25156712,内蒙古自治区,Inner Mongolia
8280,267,116527,4,32,21423434,北京市,Beijing
8281,267,199295,118,756,26839829,吉林省,Jilin
8282,267,574283,39,262,82835414,四川省,Sichuan
8283,267,101572,8,59,15498358,天津市,Tianjin
8284,267,50196,16,105,6829681,宁夏回族自治区,Ningxia
8285,267,363796,14,103,62876084,安徽省,Anhui
8286,267,739065,115,739,99730080,山东省,Shandong
8287,267,269649,44,284,36910021,山西省,Shanxi
8288,267,860936,67,427,112598568,广东省,Guangdong
8289,267,290020,22,157,48969799,广西壮族自治区,Guangxi
8290,267,196479,126,776,24672617,新疆维吾尔自治区,Xinjiang
8291,267,549490,38,257,79960213,江苏省,Jiangsu
8292,267,257760,7,51,46222180,江西省,Jiangxi
8293,267,510900,43,292,75048763,河北省,Hebei
8294,267,627246,18,121,95422613,河南省,Henan
8295,267,410537,29,191,56959241,浙江省,Zhejiang
8296,267,69166,5,37,9270789,海南省,Hainan
8297,267,396303,2,10,58773684,湖北省,Hubei
8298,267,424972,10,71,68564944,湖南省,Hunan
8299,267,195686,55,355,26173902,甘肃省,Gansu
8300,267,284106,19,127,39125747,福建省,Fujian
8301,267,26965,10,67,3412956,西藏自治区,Tibet
8302,267,243075,22,153,35756747,贵州省,Guizhou
8303,267,327274,111,704,43261909,辽宁省,Liaoning
8304,267,186963,4,28,30833003,重庆声,Chongqing
8305,267,273574,15,96,38366314,陕西省,Shaanxi
8306,267,46219,26,165,5983588,青海省,Qinghai
8307,267,279766,70,450,37449711,黑龙江省,Heilongjiang
8308,268,148454,6,41,24091498,上海市,Shanghai
8309,268,358167,53,340,47941438,云南省,Yunnan
8310,268,182823,55,355,25156766,内蒙古自治区,Inner Mongolia
8311,268,116527,4,29,21423439,北京市,Beijing
8312,268,199291,105,671,26839931,吉林省,Jilin
8313,268,574282,35,232,82835449,四川省,Sichuan
8314,268,101572,7,52,15498366,天津市,Tianjin
8315,268,50195,14,93,6829695,宁夏回族自治区,Ningxia
8316,268,363796,13,92,62876098,安徽省,Anhui
8317,268,739062,102,655,99730179,山东省,Shandong
8318,268,269648,39,252,36910059,山西省,Shanxi
8319,268,860934,60,379,112598626,广东省,Guangdong
8320,268,290019,19,139,48969821,广西壮族自治区,Guangxi
8321,268,196475,112,689,24672722,新疆维吾尔自治区,Xinjiang
8322,268,549489,34,228,79960247,江苏省,Jiangsu
8323,268,257760,6,45,46222187,江西省,Jiangxi
8324,268,510898,38,258,75048803,河北省,Hebei
8325,268,627246,16,107,95422629,河南省,Henan
8326,268,410537,26,169,56959267,浙江省,Zhejiang
8327,268,69166,5,33,9270794,海南省,Hainan
8328,268,396303,1,9,58773685,湖北省,Hubei
8329,268,424972,9,63,68564954,湖南省,Hunan
8330,268,195685,49,315,26173950,甘肃省,Gansu
8331,268,284105,17,112,39125764,福建省,Fujian
8332,268,26964,9,59,3412965,西藏自治区,Tibet
8333,268,243075,20,135,35756768,贵州省,Guizhou
8334,268,327270,98,625,43262004,辽宁省,Liaoning
8335,268,186963,3,24,30833007,重庆声,Chongqing
8336,268,273573,13,85,38366327,陕西省,Shaanxi
8337,268,46218,23,146,5983611,青海省,Qinghai
8338,268,279764,62,400,37449772,黑龙江省,Heilongjiang
8339,269,148454,5,36,24091503,上海市,Shanghai
8340,269,358165,47,302,47941484,云南省,Yunnan
8341,269,182821,48,315,25156814,内蒙古自治区,Inner Mongolia
8342,269,116527,3,25,21423443,北京市,Beijing
8343,269,199288,93,595,26840022,吉林省,Jilin
8344,269,574281,31,206,82835481,四川省,Sichuan
8345,269,101572,6,46,15498373,天津市,Tianjin
8346,269,50195,12,83,6829708,宁夏回族自治区,Ningxia
8347,269,363795,11,81,62876111,安徽省,Anhui
8348,269,739058,90,581,99730268,山东省,Shandong
8349,269,269647,34,224,36910094,山西省,Shanxi
8350,269,860932,53,337,112598677,广东省,Guangdong
8351,269,290018,17,123,48969840,广西壮族自治区,Guangxi
8352,269,196471,99,612,24672815,新疆维吾尔自治区,Xinjiang
8353,269,549488,30,202,79960278,江苏省,Jiangsu
8354,269,257760,5,40,46222193,江西省,Jiangxi
8355,269,510897,34,229,75048838,河北省,Hebei
8356,269,627245,14,95,95422644,河南省,Henan
8357,269,410536,23,150,56959290,浙江省,Zhejiang
8358,269,69166,4,29,9270799,海南省,Hainan
8359,269,396303,1,8,58773686,湖北省,Hubei
8360,269,424972,8,56,68564962,湖南省,Hunan
8361,269,195683,43,279,26173992,甘肃省,Gansu
8362,269,284105,15,99,39125779,福建省,Fujian
8363,269,26964,8,53,3412973,西藏自治区,Tibet
8364,269,243074,18,120,35756786,贵州省,Guizhou
8365,269,327267,87,555,43262089,辽宁省,Liaoning
8366,269,186963,3,22,30833010,重庆声,Chongqing
8367,269,273573,11,75,38366338,陕西省,Shaanxi
8368,269,46218,20,130,5983630,青海省,Qinghai
8369,269,279762,55,355,37449826,黑龙江省,Heilongjiang
8370,270,148454,4,32,24091508,上海市,Shanghai
8371,270,358164,41,268,47941525,云南省,Yunnan
8372,270,182820,43,279,25156856,内蒙古自治区,Inner Mongolia
8373,270,116527,3,22,21423446,北京市,Beijing
8374,270,199285,82,528,26840102,吉林省,Jilin
8375,270,574280,27,182,82835509,四川省,Sichuan
8376,270,101572,6,41,15498380,天津市,Tianjin
8377,270,50194,11,73,6829719,宁夏回族自治区,Ningxia
8378,270,363795,10,72,62876122,安徽省,Anhui
8379,270,739056,80,516,99730347,山东省,Shandong
8380,270,269646,30,198,36910124,山西省,Shanxi
8381,270,860930,47,299,112598722,广东省,Guangdong
8382,270,290018,15,109,48969856,广西壮族自治区,Guangxi
8383,270,196468,88,544,24672898,新疆维吾尔自治区,Xinjiang
8384,270,549487,27,179,79960306,江苏省,Jiangsu
8385,270,257760,5,35,46222198,江西省,Jiangxi
8386,270,510896,30,203,75048869,河北省,Hebei
8387,270,627245,12,84,95422657,河南省,Henan
8388,270,410535,20,133,56959310,浙江省,Zhejiang
8389,270,69166,4,26,9270803,海南省,Hainan
8390,270,396303,1,7,58773687,湖北省,Hubei
8391,270,424972,7,50,68564970,湖南省,Hunan
8392,270,195682,39,248,26174030,甘肃省,Gansu
8393,270,284104,13,88,39125792,福建省,Fujian
8394,270,26964,7,47,3412981,西藏自治区,Tibet
8395,270,243074,15,106,35756803,贵州省,Guizhou
8396,270,327265,77,492,43262164,辽宁省,Liaoning
8397,270,186963,3,19,30833013,重庆声,Chongqing
8398,270,273572,10,67,38366349,陕西省,Shaanxi
8399,270,46217,18,115,5983648,青海省,Qinghai
8400,270,279761,49,315,37449874,黑龙江省,Heilongjiang
8401,271,148453,4,28,24091513,上海市,Shanghai
8402,271,358163,37,238,47941561,云南省,Yunnan
8403,271,182818,38,248,25156894,内蒙古自治区,Inner Mongolia
8404,271,116527,2,20,21423449,北京市,Beijing
8405,271,199283,73,468,26840174,吉林省,Jilin
8406,271,574279,24,162,82835533,四川省,Sichuan
8407,271,101571,5,36,15498385,天津市,Tianjin
8408,271,50194,10,65,6829729,宁夏回族自治区,Ningxia
8409,271,363795,9,63,62876131,安徽省,Anhui
8410,271,739053,71,458,99730416,山东省,Shandong
8411,271,269645,27,176,36910151,山西省,Shanxi
8412,271,860929,41,265,112598763,广东省,Guangdong
8413,271,290017,13,96,48969871,广西壮族自治区,Guangxi
8414,271,196466,78,483,24672972,新疆维吾尔自治区,Xinjiang
8415,271,549486,23,159,79960330,江苏省,Jiangsu
8416,271,257759,4,31,46222203,江西省,Jiangxi
8417,271,510895,27,180,75048896,河北省,Hebei
8418,271,627245,11,74,95422668,河南省,Henan
8419,271,410535,18,118,56959328,浙江省,Zhejiang
8420,271,69166,3,23,9270806,海南省,Hainan
8421,271,396303,1,6,58773688,湖北省,Hubei
8422,271,424971,6,44,68564977,湖南省,Hunan
8423,271,195681,34,220,26174063,甘肃省,Gansu
8424,271,284104,12,78,39125804,福建省,Fujian
8425,271,26964,6,41,3412987,西藏自治区,Tibet
8426,271,243073,14,94,35756817,贵州省,Guizhou
8427,271,327262,69,437,43262230,辽宁省,Liaoning
8428,271,186963,2,17,30833016,重庆声,Chongqing
8429,271,273572,9,59,38366358,陕西省,Shaanxi
8430,271,46217,16,102,5983663,青海省,Qinghai
8431,271,279759,43,279,37449916,黑龙江省,Heilongjiang
8432,272,148453,3,25,24091516,上海市,Shanghai
8433,272,358162,32,211,47941593,云南省,Yunnan
8434,272,182817,34,220,25156928,内蒙古自治区,Inner Mongolia
8435,272,116526,2,17,21423452,北京市,Beijing
8436,272,199281,65,416,26840237,吉林省,Jilin
8437,272,574278,21,143,82835555,四川省,Sichuan
8438,272,101571,4,32,15498390,天津市,Tianjin
8439,272,50194,9,58,6829738,宁夏回族自治区,Ningxia
8440,272,363794,8,56,62876140,安徽省,Anhui
8441,272,739051,63,406,99730478,山东省,Shandong
8442,272,269644,24,156,36910174,山西省,Shanxi
8443,272,860927,37,235,112598799,广东省,Guangdong
8444,272,290017,12,85,48969884,广西壮族自治区,Guangxi
8445,272,196463,69,429,24673037,新疆维吾尔自治区,Xinjiang
8446,272,549485,21,141,79960351,江苏省,Jiangsu
8447,272,257759,4,28,46222207,江西省,Jiangxi
8448,272,510895,24,159,75048920,河北省,Hebei
8449,272,627244,10,66,95422678,河南省,Henan
8450,272,410534,16,104,56959344,浙江省,Zhejiang
8451,272,69166,3,20,9270810,海南省,Hainan
8452,272,396303,1,5,58773689,湖北省,Hubei
8453,272,424971,5,39,68564983,湖南省,Hunan
8454,272,195680,30,195,26174093,甘肃省,Gansu
8455,272,284103,10,69,39125815,福建省,Fujian
8456,272,26963,5,37,3412993,西藏自治区,Tibet
8457,272,243073,12,83,35756830,贵州省,Guizhou
8458,272,327260,61,388,43262289,辽宁省,Liaoning
8459,272,186963,2,15,30833018,重庆声,Chongqing
8460,272,273572,8,53,38366366,陕西省,Shaanxi
8461,272,46216,14,91,5983677,青海省,Qinghai
8462,272,279758,38,248,37449954,黑龙江省,Heilongjiang
8463,273,148453,3,22,24091520,上海市,Shanghai
8464,273,358161,29,187,47941622,云南省,Yunnan
8465,273,182816,30,195,25156957,内蒙古自治区,Inner Mongolia
8466,273,116526,2,15,21423454,北京市,Beijing
8467,273,199279,57,369,26840293,吉林省,Jilin
8468,273,574278,19,127,82835575,四川省,Sichuan
8469,273,101571,4,28,15498395,天津市,Tianjin
8470,273,50193,8,51,6829746,宁夏回族自治区,Ningxia
8471,273,363794,7,50,62876148,安徽省,Anhui
8472,273,739049,56,360,99730533,山东省,Shandong
8473,273,269643,21,138,36910196,山西省,Shanxi
8474,273,860926,33,209,112598830,广东省,Guangdong
8475,273,290017,10,75,48969896,广西壮族自治区,Guangxi
8476,273,196461,61,381,24673095,新疆维吾尔自治区,Xinjiang
8477,273,549485,18,125,79960370,江苏省,Jiangsu
8478,273,257759,3,25,46222211,江西省,Jiangxi
8479,273,510894,21,141,75048942,河北省,Hebei
8480,273,627244,9,58,95422687,河南省,Henan
8481,273,410534,14,93,56959358,浙江省,Zhejiang
8482,273,69165,2,18,9270812,海南省,Hainan
8483,273,396303,1,5,58773690,湖北省,Hubei
8484,273,424971,5,34,68564988,湖南省,Hunan
8485,273,195679,27,173,26174120,甘肃省,Gansu
8486,273,284103,9,61,39125824,福建省,Fujian
8487,273,26963,5,32,3412998,西藏自治区,Tibet
8488,273,243072,11,74,35756841,贵州省,Guizhou
8489,273,327259,54,344,43262342,辽宁省,Liaoning
8490,273,186963,2,13,30833021,重庆声,Chongqing
8491,273,273572,7,47,38366373,陕西省,Shaanxi
8492,273,46216,12,80,5983690,青海省,Qinghai
8493,273,279757,34,220,37449987,黑龙江省,Heilongjiang
8494,274,148453,2,20,24091523,上海市,Shanghai
8495,274,358160,25,166,47941647,云南省,Yunnan
8496,274,182815,26,173,25156984,内蒙古自治区,Inner Mongolia
8497,274,116526,2,14,21423457,北京市,Beijing
8498,274,199277,51,327,26840343,吉林省,Jilin
8499,274,574277,17,113,82835592,四川省,Sichuan
8500,274,101571,3,25,15498399,天津市,Tianjin
8501,274,50193,7,45,6829753,宁夏回族自治区,Ningxia
8502,274,363794,6,44,62876154,安徽省,Anhui
8503,274,739048,49,319,99730582,山东省,Shandong
8504,274,269643,19,123,36910214,山西省,Shanxi
8505,274,860925,29,185,112598859,广东省,Guangdong
8506,274,290016,9,67,48969906,广西壮族自治区,Guangxi
8507,274,196459,54,338,24673146,新疆维吾尔自治区,Xinjiang
8508,274,549484,16,110,79960387,江苏省,Jiangsu
8509,274,257759,3,22,46222215,江西省,Jiangxi
8510,274,510893,18,125,75048961,河北省,Hebei
8511,274,627244,8,52,95422695,河南省,Henan
8512,274,410533,12,82,56959371,浙江省,Zhejiang
8513,274,69165,2,16,9270815,海南省,Hainan
8514,274,396303,0,4,58773691,湖北省,Hubei
8515,274,424971,4,30,68564993,湖南省,Hunan
8516,274,195678,24,154,26174143,甘肃省,Gansu
8517,274,284103,8,54,39125833,福建省,Fujian
8518,274,26963,4,29,3413002,西藏自治区,Tibet
8519,274,243072,9,65,35756851,贵州省,Guizhou
8520,274,327257,48,305,43262388,辽宁省,Liaoning
8521,274,186963,1,12,30833022,重庆声,Chongqing
